x,y,S34,Fe57,Co59,Ni60,As75,Se77,Au197,Bi209
242.6485111,187,519006.5418,496415.9293,1162.426755,921.9611168,15.8597314,176.579799,0.11171633,0.143251136
246.692653,187,529016.6977,446206.8383,1162.426755,921.9611168,20.54584507,274.2734442,0.11171633,0.143251136
250.7367948,187,506004.5768,468060.9382,1145.786057,810.9890406,25.23220859,274.2734442,0.11171633,0.143251136
254.7809367,187,495512.1803,447262.433,1145.786057,810.9890406,25.23220859,265.3913158,0.11171633,0.286503418
258.8250785,187,495512.1803,455349.9953,1234.179348,808.7252937,29.91857211,256.5100753,0.11171633,0.143251136
262.8692204,187,533523.7389,455349.9953,1318.511984,839.28853,15.8597314,256.5100753,0.11171633,0.143251136
266.9133622,187,561601.5693,489516.1493,1378.052596,870.9919594,11.17374267,256.5100753,0.11171633,0.143251136
270.9575041,187,533523.7389,515905.4333,1378.052596,1033.034917,11.17374267,167.6985585,0.11171633,0.143251136
275.0016459,187,517005.4415,489516.1493,1375.376352,1482.902468,11.17374267,167.6985585,0.11171633,0.573019442
279.0457878,187,517005.4415,515905.4333,1375.376352,1848.794803,3.816580614,203.2226324,0.11171633,0.573019442
283.0899296,187,549059.5232,481023.0818,1907.096009,2077.32288,3.816580614,292.0368131,0.00331303,0.286503418
287.1340715,187,562103.483,503095.3274,2995.011741,3121.41576,14.29773516,371.9750809,0.00331303,0.143251136
291.1782133,187,549059.5232,481023.0818,5103.177908,4386.439236,29.91857211,434.1526437,0.00331303,0.143251136
295.2223552,187,536028.2692,449626.9979,5629.122593,4386.439236,33.04293939,434.1526437,0.11171633,0.143251136
299.266497,187,536028.2692,449626.9979,6901.238676,3677.53092,53.35276339,327.5635509,2.010998954,2.005668324
303.3106389,187,540036.5541,449626.9979,11864.48144,1897.892001,68.97734824,220.9842254,2.010998954,2.005668324
307.3547807,187,554576.5913,453166.141,18018.66228,996.7547061,134.6166706,149.9369655,0.670309151,0.573019442
311.3989226,187,540036.5541,465835.2068,18539.23399,447.0808227,147.1222601,61.13344021,0.335153459,0.286503418
315.4430644,187,530018.1259,465835.2068,18539.23399,357.9659697,148.6855056,61.13344021,0.670309151,0.286503418
319.4872063,187,527514.7088,456006.7011,18539.23399,357.9659697,147.1222601,114.4146674,0.335153459,0.286503418
323.5313481,187,516505.2264,439703.7405,19821.82253,450.4662346,148.6855056,132.1762604,0.223434894,0.143251136
327.57549,187,527514.7088,456006.7011,21342.94683,530.6150527,159.6288491,132.1762604,0.223434894,0.006393085
331.6196319,187,516505.2264,482863.1579,23933.51838,530.6150527,159.6288491,176.579799,0.223434894,0.006393085
335.6637737,187,526513.4629,482863.1579,21342.94683,479.8103089,194.0268723,158.818206,0.223434894,0.143251136
339.7079156,187,504005.3478,448165.929,20230.75693,404.2072429,194.0268723,158.818206,1.228924317,6.447829907
343.7520574,187,526513.4629,408188.6429,17641.38367,404.2072429,134.6166706,87.77449779,3.351755788,16.4836493
347.7961993,187,552068.5486,448165.929,15112.79048,409.8475874,129.9273087,87.77449779,3.798697076,20.35652631
351.8403411,187,552068.5486,438489.4911,15112.79048,590.4791911,129.9273087,96.65396237,3.798697076,20.35652631
355.884483,187,529016.6977,438489.4911,17044.04928,590.4791911,140.8692779,185.4601515,3.351755788,19.06544506
359.9286248,187,529016.6977,431173.2077,18819.07846,521.5815612,154.9388626,185.4601515,2.346176991,9.027780586
363.9727667,187,529016.6977,431173.2077,23465.78848,376.0092079,248.7657021,105.5343149,0.782027716,3.868337636
368.0169085,187,488022.6482,466068.7935,27795.0086,376.0092079,280.0531002,61.13344021,0.00331303,2.292218729
372.0610504,187,488022.6482,466068.7935,27795.0086,292.581649,320.735463,34.49415852,0.00331303,2.292218729
376.1051922,187,526012.8927,475604.1905,25303.68483,258.7760084,320.735463,25.61469393,2.010998954,10.31794502
380.1493341,187,526012.8927,449836.3522,24769.15103,258.7760084,291.0050638,25.61469393,3.351755788,20.78691347
384.1934759,187,526012.8927,476928.601,21655.98905,266.6631907,265.9730215,25.61469393,3.351755788,20.78691347
388.2376178,187,545048.5416,462335.7047,19487.32261,266.6631907,239.380607,34.49415852,2.234458426,23.51298147
392.2817596,187,545048.5416,462335.7047,19412.271,584.8303921,173.6999329,34.49415852,2.234458426,24.66095942
396.3259015,187,545048.5416,449697.518,14886.30061,1465.831681,111.1709857,132.1762604,4.022156549,25.80904051
400.3700433,187,519006.5418,439256.389,8712.065477,2548.298258,53.35276339,238.7475943,4.022156549,25.80904051
404.4141852,187,547053.9124,439256.389,4172.165845,3042.999942,43.97866212,309.800182,2.569636463,17.05734604
408.458327,187,539535.4561,481155.2988,1388.061541,4289.740215,34.6051855,327.5635509,2.569636463,13.47215398
412.5024689,187,539535.4561,481155.2988,1147.232633,4538.048488,34.6051855,309.800182,2.010998954,4.728114912
416.5466107,187,498009.6186,482157.9887,899.3906462,5940.496754,40.85416991,300.9180536,1.117205752,2.865330998
420.5907526,187,498009.6186,460460.3685,645.4529589,6436.027971,40.85416991,300.9180536,0.11171633,2.722055796
424.6348944,187,503505.6029,478713.5974,452.1578531,6436.027971,25.23220859,327.5635509,0.11171633,2.865330998
428.6790363,187,515004.5811,478713.5974,417.9398078,6234.737979,11.17374267,327.5635509,0.11171633,2.005668324
432.7231781,187,503505.6029,484011.2984,417.9398078,4841.828678,12.73573891,327.5635509,0.11171633,0.143251136
436.76732,187,501007.1665,499062.5746,474.4482759,4198.935984,3.816580614,389.7393378,0.00331303,0.006393085
440.8114619,187,501007.1665,499062.5746,678.5638389,3844.510697,6.487753935,398.6223541,0.00331303,0.006393085
444.8556037,187,529517.383,428894.6016,724.5183373,3177.952229,6.487753935,425.2696273,0.00331303,0.006393085
448.8997456,187,554576.5913,428894.6016,965.6113745,3177.952229,6.487753935,425.2696273,0.00331303,0.006393085
452.9438874,187,554576.5913,447828.7688,1029.846417,3616.130035,4.92588262,327.5635509,0.00331303,0.006393085
456.9880293,187,584206.8504,452873.0331,1071.638889,7052.583707,3.816580614,327.5635509,0.00331303,0.006393085
461.0321711,187,582195.9136,452873.0331,1071.638889,8163.898779,3.816580614,407.5044825,0.00331303,0.006393085
465.076313,187,582195.9136,452873.0331,1071.638889,9134.949237,3.816580614,407.5044825,0.00331303,0.006393085
469.1204548,187,546552.5265,445323.1629,1247.247097,9134.949237,3.816580614,363.0920646,0.00331303,0.006393085
473.1645967,187,546552.5265,438745.1337,1355.191925,9082.888455,3.816580614,363.0920646,0.00331303,0.006393085
477.2087385,187,544547.2709,445323.1629,1355.191925,8957.063109,3.816580614,345.3278077,0.00331303,0.006393085
481.2528804,187,504505.1598,429236.1737,1160.496839,8163.898779,3.816580614,398.6223541,0.00331303,0.006393085
485.2970222,187,504505.1598,440530.1301,748.2390858,7164.580671,3.816580614,345.3278077,0.00331303,0.006393085
489.3411641,187,504505.1598,434425.8894,617.5792306,6127.122893,3.816580614,345.3278077,0.00331303,0.006393085
493.3853059,187,509003.8712,434425.8894,473.0398013,5747.080633,3.816580614,309.800182,0.00331303,0.006393085
497.4294478,187,504505.1598,434425.8894,433.16807,5747.080633,3.816580614,309.800182,0.00331303,0.006393085
501.4735896,187,511003.8583,429015.7911,356.4185947,7231.350816,3.816580614,309.800182,0.00331303,0.006393085
505.5177315,187,513004.0757,472939.9306,356.4185947,7231.350816,3.816580614,274.2734442,0.00331303,0.006393085
509.5618733,187,516004.9537,429015.7911,691.8203988,6012.515636,3.816580614,274.2734442,0.00331303,0.006393085
513.6060152,187,560095.8858,503370.7906,2025.105553,4662.974865,6.487753935,274.2734442,0.00331303,0.286503418
517.650157,187,532522.0132,440333.9792,2025.105553,4662.974865,14.29773516,256.5100753,0.782027716,0.42976716
521.6942989,187,560095.8858,471758.7361,1670.712142,6870.505748,8.049750179,256.5100753,1.675820918,0.859535466
525.7384407,187,588229.5398,471758.7361,1001.064246,9870.949663,8.049750179,265.3913158,1.564102353,1.71912938
529.7825826,187,588229.5398,471758.7361,325.5981556,9870.949663,8.049750179,265.3913158,3.128296316,2.578780594
533.8267244,187,532522.0132,529495.6104,314.1669546,9178.550986,4.92588262,265.3913158,1.564102353,2.578780594
537.8708663,187,517505.7141,442881.4615,310.6686418,7382.907631,3.816580614,265.3913158,1.564102353,2.578780594
541.9150081,187,504505.1598,495805.4817,236.6200617,5998.344126,3.816580614,371.9750809,0.670309151,0.716283184
545.95915,187,504505.1598,442537.6834,230.8079644,5998.344126,3.816580614,345.3278077,0.670309151,0.143251136
550.0032919,187,523510.2338,461282.3462,171.6021202,5690.528244,4.92588262,345.3278077,0.558590587,0.143251136
554.0474337,187,523510.2338,442537.6834,171.6021202,4907.356636,8.049750179,309.800182,0.11171633,0.006393085
558.0915756,187,502006.4835,461282.3462,215.9351971,4560.222396,4.92588262,309.800182,0.00331303,0.006393085
562.1357174,187,502006.4835,467573.9147,215.9351971,4560.222396,3.816580614,309.800182,0.00331303,0.143251136
566.1798593,187,503505.6029,467573.9147,189.697169,4620.92929,3.816580614,309.800182,0.00331303,0.143251136
570.2240011,187,521508.3754,428694.0402,163.9504959,6098.756397,3.816580614,336.4456793,0.00331303,0.006393085
574.268143,187,521508.3754,428694.0402,163.9504959,6098.756397,3.816580614,336.4456793,0.00331303,0.006393085
578.3122848,187,521508.3754,425386.3073,180.4160166,6250.119388,3.816580614,371.9750809,0.00331303,0.006393085
582.3564267,187,531520.4122,438275.7256,187.6086021,6325.870048,3.816580614,371.9750809,0.00331303,0.006393085
586.4005685,187,559594.0297,444428.4599,215.4705573,6325.870048,3.816580614,371.9750809,0.00331303,0.006393085
590.4447104,187,559594.0297,444428.4599,254.0644784,6095.211158,3.816580614,336.4456793,0.00331303,0.006393085
594.4888522,187,538032.2965,449380.1784,254.0644784,6095.211158,3.816580614,318.6823104,0.00331303,0.006393085
598.5329941,187,538032.2965,449380.1784,229.6457108,6095.211158,3.816580614,318.6823104,0.00331303,0.006393085
602.5771359,187,538032.2965,511209.3575,229.6457108,6278.520421,3.816580614,318.6823104,0.00331303,0.006393085
606.6212778,187,554576.5913,511209.3575,307.4040214,5562.203503,3.816580614,274.2734442,0.00331303,0.006393085
610.6654196,187,584709.5798,511209.3575,317.199209,5477.511901,3.816580614,274.2734442,0.00331303,0.006393085
614.7095615,187,584709.5798,445171.0951,355.2504822,5477.511901,3.816580614,336.4456793,0.00331303,0.006393085
618.7537033,187,531019.6693,451561.8267,411.8511081,5789.512059,3.816580614,336.4456793,0.00331303,0.006393085
622.7978452,187,531019.6693,451561.8267,422.6244363,5807.195709,3.816580614,318.6823104,0.00331303,0.006393085
626.841987,187,553071.7235,481582.8306,422.6244363,6521.378847,3.816580614,318.6823104,0.00331303,0.006393085
630.8861289,187,553071.7235,501118.6222,473.7440478,6521.378847,3.816580614,256.5100753,0.00331303,0.006393085
634.9302707,187,553071.7235,481582.8306,512.270002,6724.322779,3.816580614,220.9842254,0.00331303,0.006393085
638.9744126,187,553573.2917,433603.8815,535.320036,6315.214635,3.816580614,220.9842254,0.00331303,0.006393085
643.0185544,187,553573.2917,433603.8815,557.2136753,6724.322779,3.816580614,318.6823104,0.00331303,0.006393085
647.0626963,187,540036.5541,466194.3934,582.6626503,6894.291685,3.816580614,318.6823104,0.00331303,0.006393085
651.1068381,187,530518.8688,475884.0649,616.8709492,6989.480582,3.816580614,336.4456793,0.00331303,0.006393085
655.15098,187,507004.2392,475884.0649,607.6654833,8349.0827,3.816580614,354.2099361,0.00331303,0.006393085
659.1951219,187,507004.2392,475884.0649,622.5374768,9154.325863,3.816580614,371.9750809,0.00331303,0.006393085
663.2392637,187,507004.2392,471952.6509,607.6654833,9634.862152,3.816580614,354.2099361,0.00331303,0.006393085
667.2834056,187,544547.2709,471952.6509,573.9410775,9521.844168,3.816580614,354.2099361,0.00331303,0.006393085
671.3275474,187,544547.2709,467426.2582,467.6416773,9521.844168,3.816580614,274.2734442,0.00331303,0.006393085
675.3716893,187,544547.2709,453880.1334,380.9621125,8358.709808,3.816580614,274.2734442,0.00331303,0.006393085
679.4158311,187,539034.3581,453880.1334,331.899231,5925.15384,3.816580614,274.2734442,0.11171633,0.006393085
683.459973,187,539034.3581,453880.1334,298.7780703,4740.0957,3.816580614,265.3913158,0.11171633,0.143251136
687.5041148,187,539034.3581,471520.7389,298.7780703,3450.617659,3.816580614,265.3913158,0.11171633,0.006393085
691.5482567,187,548558.1373,471520.7389,387.5111224,3151.411283,3.816580614,256.5100753,0.00331303,0.143251136
695.5923985,187,533523.7389,466866.5094,445.3574083,3151.411283,3.816580614,256.5100753,0.00331303,0.006393085
699.6365404,187,548558.1373,453077.9762,465.0603921,3151.411283,3.816580614,229.8654659,0.00331303,0.006393085
703.6806822,187,528516.0219,466866.5094,518.1481131,3219.506182,3.816580614,203.2226324,0.00331303,0.006393085
707.7248241,187,539535.4561,453077.9762,613.5660167,3338.47409,4.92588262,167.6985585,0.00331303,0.006393085
711.7689659,187,539535.4561,493399.0697,1496.331132,3219.506182,11.17374267,96.65396237,0.00331303,0.006393085
715.8131078,187,561601.5693,448723.4718,6380.705196,3018.793707,76.79020285,34.49415852,0.00331303,0.006393085
719.8572496,187,561601.5693,425245.2672,11697.95028,1964.147858,114.2969771,34.49415852,0.00331303,0.006393085
723.9013915,187,518005.9292,425245.2672,20868.27009,1369.142104,200.2818533,43.3736231,0.00331303,0.006393085
727.9455333,187,495512.1803,462130.7616,28818.93691,1061.386393,208.1008295,43.3736231,0.00331303,0.006393085
731.9896752,187,493015.2025,462130.7616,28818.93691,781.5644684,208.1008295,25.61469393,0.00331303,0.006393085
736.033817,187,493015.2025,459867.5656,23402.61186,781.5644684,200.2818533,25.61469393,0.00331303,0.006393085
740.0779589,187,495512.1803,459867.5656,17350.79236,1902.460328,140.8692779,61.13344021,0.00331303,0.006393085
744.1221007,187,509003.8712,488112.3963,8675.206286,3232.205883,73.66496106,70.01379273,0.00331303,0.006393085
748.1662426,187,518005.9292,488112.3963,3512.407801,5108.838114,53.35276339,70.01379273,0.00331303,0.006393085
752.2103844,187,518005.9292,544181.1128,3144.112338,5581.031844,36.1674316,52.25397562,0.00331303,0.006393085
756.2545263,187,536529.2424,520345.8973,3144.112338,5981.8138,36.1674316,25.61469393,0.00331303,0.006393085
760.2986681,187,509003.8712,520345.8973,4137.497678,5581.031844,42.41641602,43.3736231,0.00331303,0.006393085
764.34281,187,533022.8809,468935.7905,4669.465307,4796.21385,42.41641602,25.61469393,0.00331303,0.006393085
768.3869519,187,533022.8809,468935.7905,6265.642584,3928.0863,47.10327926,43.3736231,0.00331303,0.006393085
772.4310937,187,533022.8809,480108.5575,6265.642584,3910.669957,47.10327926,43.3736231,0.00331303,0.006393085
776.4752356,187,516505.2264,480108.5575,6265.642584,3886.291393,67.41485228,43.3736231,0.00331303,0.006393085
780.5193774,187,516505.2264,446189.2238,9380.344712,2722.940543,112.7339814,52.25397562,0.00331303,0.006393085
784.5635193,187,581190.5603,446189.2238,17133.54338,1466.969715,292.5696836,25.61469393,0.00331303,0.006393085
788.6076611,187,581190.5603,439386.4008,20609.19963,570.1445938,292.5696836,87.77449779,0.00331303,0.006393085
792.651803,187,545549.8699,489112.8493,20609.19963,259.9027102,236.2523669,61.13344021,0.00331303,0.006393085
796.6959448,187,545549.8699,467880.2268,17422.59455,259.9027102,170.5729421,61.13344021,0.00331303,0.006393085
800.7400867,187,541038.7981,467880.2268,14154.46869,266.6631907,159.6288491,52.25397562,0.00331303,0.006393085
804.7842285,187,537030.2253,467880.2268,12614.8968,266.6631907,112.7339814,52.25397562,0.00331303,0.006393085
808.8283704,187,537030.2253,432808.3709,11473.30823,210.3378151,112.7339814,52.25397562,0.00331303,0.006393085
812.8725122,187,537030.2253,428154.1421,11245.58589,206.9591488,111.1709857,52.25397562,0.00331303,0.006393085
816.9166541,187,537531.2561,428154.1421,10536.61506,181.0590386,79.91544463,25.61469393,0.00331303,0.006393085
820.9607959,187,532021.2127,452119.3695,8864.18744,172.0515404,79.91544463,25.61469393,0.00331303,0.006393085
825.0049378,187,537531.2561,458966.2749,8864.18744,181.0590386,111.1709857,25.61469393,0.00331303,0.006393085
829.0490796,187,532021.2127,486931.201,12129.54067,206.9591488,111.1709857,34.49415852,0.00331303,0.006393085
833.0932215,187,563107.368,486931.201,12129.54067,290.3276159,126.8010675,34.49415852,0.00331303,0.006393085
837.1373633,187,582195.9136,462882.2501,12129.54067,315.1239594,126.8010675,16.73434141,0.00331303,0.006393085
841.1815052,187,644169.545,462882.2501,14310.49321,290.3276159,128.3641881,16.73434141,0.00331303,0.006393085
845.225647,187,644169.545,462882.2501,14697.35365,258.7760084,151.8121217,16.73434141,0.00331303,0.006393085
849.2697889,187,506004.5768,401637.0515,14697.35365,257.6493066,151.8121217,34.49415852,0.00331303,0.006393085
853.3139307,187,506004.5768,401637.0515,13612.91787,258.7760084,134.6166706,7.854876824,0.00331303,0.006393085
857.3580726,187,552068.5486,455854.6333,9411.282624,318.5056837,89.29141985,4.808113358,0.00331303,0.006393085
861.4022144,187,552068.5486,455854.6333,6497.369128,328.6513963,47.10327926,4.808113358,0.00331303,0.006393085
865.4463563,187,503505.6029,524361.0047,4253.754086,328.6513963,20.54584507,4.808113358,0.00331303,0.006393085
869.4904981,187,496511.0846,500845.365,2941.288532,414.3601508,6.487753935,7.854876824,0.00331303,0.006393085
873.53464,187,503505.6029,500845.365,1486.830142,436.9251266,6.487753935,7.854876824,0.00331303,0.006393085
877.5787819,187,542542.3127,450175.7184,1486.830142,494.4850443,14.29773516,7.854876824,0.00331303,0.006393085
881.6229237,187,595775.4138,447833.18,2380.38397,494.4850443,29.91857211,7.854876824,0.00331303,0.006393085
885.6670656,187,602822.0035,442037.4573,3418.008534,370.3703924,37.7296777,16.73434141,0.00331303,0.006393085
889.7112074,187,602822.0035,442037.4573,4539.621957,334.2882331,33.04293939,16.73434141,0.00331303,0.006393085
893.7553493,187,543043.5259,440843.0586,5411.941087,248.636142,33.04293939,4.808113358,0.00331303,0.006393085
897.7994911,187,527514.7088,449646.8184,5437.026958,248.636142,25.23220859,4.808113358,0.00331303,0.006393085
901.843633,187,527514.7088,443011.4726,5620.737686,227.2326755,22.10796624,4.808113358,0.00331303,0.006393085
905.8877748,187,527514.7088,460478.014,5717.17909,249.7627538,12.73573891,16.73434141,0.00331303,0.006393085
909.9319167,187,492016.5285,463016.6732,6054.279366,227.2326755,12.73573891,7.854876824,0.00331303,0.006393085
913.9760585,187,492016.5285,472309.6617,6372.111598,221.6007856,31.48081822,16.73434141,0.00331303,0.006393085
918.0202004,187,518005.9292,463016.6732,6372.111598,209.211563,34.6051855,25.61469393,0.00331303,0.006393085
922.0643422,187,575662.6,468160.1012,6372.111598,206.9591488,43.97866212,25.61469393,0.00331303,0.006393085
926.1084841,187,560597.7419,446402.9893,6591.757156,209.211563,48.66565029,7.854876824,0.00331303,0.006393085
930.1526259,187,560597.7419,446402.9893,7226.326319,213.7165713,51.79039236,7.854876824,0.00331303,0.006393085
934.1967678,187,560597.7419,446402.9893,7325.539902,215.9691654,53.35276339,16.73434141,0.00331303,0.006393085
938.2409096,187,498509.1332,465359.1822,7579.203217,240.7502188,51.79039236,16.73434141,0.00331303,0.006393085
942.2850515,187,608864.9481,485280.6284,8038.959784,215.9691654,56.47750546,16.73434141,0.00331303,0.006393085
946.3291933,187,586720.8718,465359.1822,8472.706562,236.2442212,56.47750546,25.61469393,0.00331303,0.006393085
950.3733352,187,586720.8718,478839.2275,9527.333455,236.2442212,79.91544463,34.49415852,0.00331303,0.006393085
954.417477,187,555579.8909,442037.4573,9579.832523,274.5508228,84.60343224,25.61469393,0.00331303,0.006393085
958.4616189,187,512503.9758,442037.4573,9618.436079,274.5508228,79.91544463,7.854876824,0.00331303,0.006393085
962.5057607,187,512503.9758,442037.4573,11153.79866,243.0032627,68.97734824,7.854876824,0.00331303,0.006393085
966.5499026,187,532522.0132,428332.6476,10164.12784,187.8150221,67.41485228,7.854876824,0.00331303,0.006393085
970.5940444,187,593762.7207,493912.5301,10539.48935,186.6889499,68.97734824,7.854876824,0.00331303,0.006393085
974.6381863,187,536028.2692,497259.9335,10539.48935,165.2964563,128.3641881,7.854876824,0.00331303,0.006393085
978.6823281,187,552068.5486,498203.1308,12331.21905,165.2964563,142.4325235,16.73434141,0.00331303,0.006393085
982.72647,187,536028.2692,498203.1308,12331.21905,220.4744435,147.1222601,16.73434141,0.00331303,0.006393085
986.7706119,187,552068.5486,463265.6685,10352.28764,223.8534696,147.1222601,7.854876824,0.00331303,0.006393085
990.8147537,187,525512.3226,463265.6685,10352.28764,220.4744435,162.755715,7.854876824,0.00331303,0.143251136
994.8588956,187,531019.6693,463265.6685,11449.55739,100.0162884,212.7924401,7.854876824,0.00331303,0.143251136
998.9030374,187,502506.1708,446292.7979,11488.81136,100.0162884,212.7924401,16.73434141,0.00331303,0.143251136
1002.947179,187,496011.6276,446292.7979,11449.55739,143.9076504,143.995769,16.73434141,0.00331303,0.006393085
1006.991321,187,496011.6276,446292.7979,10176.68743,255.395993,73.66496106,25.61469393,0.00331303,0.006393085
1011.035463,187,511003.8583,460519.8603,8151.041508,255.395993,70.5398442,25.61469393,0.00331303,0.006393085
1015.079605,187,511503.8335,460519.8603,5976.113272,222.7271276,68.97734824,4.808113358,0.00331303,0.006393085
1019.123747,187,569634.6549,460519.8603,5494.179739,155.1644149,70.5398442,4.808113358,0.00331303,0.006393085
1023.167889,187,568630.2421,465861.6444,4663.031246,154.0387025,78.35282374,16.73434141,0.00331303,0.006393085
1027.21203,187,568630.2421,465861.6444,4663.031246,155.1644149,78.35282374,16.73434141,0.00331303,0.006393085
1031.256172,187,568630.2421,465861.6444,4758.103861,155.1644149,78.35282374,4.808113358,0.00331303,0.006393085
1035.300314,187,570136.8565,453551.7654,5087.743148,166.4222587,61.16486842,4.808113358,0.00331303,0.006393085
1039.344456,187,570136.8565,453551.7654,4758.103861,172.0515404,50.22802133,7.854876824,0.00331303,0.006393085
1043.388598,187,522509.2758,449873.7881,4477.951287,172.0515404,54.91513443,16.73434141,0.00331303,0.006393085
1047.43274,187,522509.2758,491325.3766,4421.414279,169.7998457,54.91513443,16.73434141,0.00331303,0.006393085
1051.476881,187,524511.2494,471659.5731,4477.951287,154.0387025,59.60237246,16.73434141,0.00331303,0.006393085
1055.521023,187,538533.3273,471659.5731,4668.199104,169.7998457,59.60237246,16.73434141,0.00331303,0.006393085
1059.565165,187,538533.3273,471659.5731,4668.199104,152.91299,59.60237246,16.73434141,0.00331303,0.006393085
1063.609307,187,551566.9804,457941.5298,3900.021661,145.0332729,53.35276339,16.73434141,0.00331303,0.006393085
1067.653449,187,551566.9804,436131.5433,3900.021661,142.7820279,48.66565029,4.808113358,0.00331303,0.006393085
1071.697591,187,551566.9804,436131.5433,3948.207956,137.1540954,48.66565029,4.808113358,0.00331303,0.006393085
1075.741733,187,511503.8335,473255.0349,4089.5165,69.63923174,73.66496106,7.854876824,0.00331303,0.006393085
1079.785874,187,542542.3127,480126.1728,4821.827927,69.63923174,73.66496106,7.854876824,0.00331303,0.006393085
1083.830016,187,542542.3127,501233.1945,4883.943025,91.01481622,78.35282374,16.73434141,0.00331303,0.006393085
1087.874158,187,551566.9804,501233.1945,5274.055133,101.1414611,68.97734824,16.73434141,0.00331303,0.006393085
1091.9183,187,551566.9804,469777.6197,4883.943025,91.01481622,68.97734824,4.808113358,0.00331303,0.006393085
0,198,2421.111032,16.43319973,0.126296535,0.644103472,4.264990005,4.808113358,0.00331303,0.006393085
4.044141852,198,3144.457642,16.43319973,0.841507488,1.037776954,4.264990005,4.808113358,0.00331303,0.006393085
8.088283704,198,2421.111032,16.43319973,0.841507488,1.037776954,3.816580614,4.808113358,0.00331303,0.006393085
12.13242556,198,3144.457642,16.43319973,0.380884136,0.644103472,3.816580614,4.808113358,0.00331303,0.006393085
16.17656741,198,6031.375508,92.2301271,0.380884136,0.644103472,5.826986249,4.808113358,0.00331303,0.006393085
20.22070926,198,6031.375508,92.2301271,1.30213084,0.644103472,5.826986249,4.808113358,0.00331303,0.006393085
24.26485111,198,5069.005575,246.9563429,3.14471637,6.659413563,4.264990005,9.220914146,0.00331303,0.275485158
28.30899296,198,5069.005575,1067.392493,11.89889993,29.14838843,4.264990005,9.220914146,0.00331303,6.58013269
32.35313481,198,19993.80071,7545.165728,292.978009,53.89121658,51.12912496,18.10037873,0.00331303,33.40635723
36.39727667,198,132716.6069,109033.0591,1914.32718,714.8199534,90.19252348,44.73966042,0.00331303,33.40635723
40.44141852,198,351210.5019,231671.9523,2837.310365,1581.960751,90.19252348,18.10037873,0.00331303,19.91513236
44.48556037,198,397723.9611,334633.1744,2837.310365,3092.580483,51.12912496,44.73966042,0.00331303,3.570746051
48.52970222,198,444400.5823,419440.3019,2469.443357,4867.567339,16.76083503,18.10037873,0.00331303,0.4187489
52.57384407,198,466803.787,420121.2394,1648.116674,6070.396463,16.76083503,44.73966042,0.00331303,0.132232876
56.61798593,198,472784.3439,440512.0644,1330.435576,6471.583607,16.76083503,18.10037873,0.00331303,0.132232876
60.66212778,198,483755.6317,427336.1546,1330.435576,6964.486363,7.388857564,62.49947753,0.00331303,0.006393085
64.70626963,198,493737.3912,427336.1546,1435.564708,6964.486363,3.816580614,44.73966042,0.00331303,0.006393085
68.75041148,198,507724.3262,427336.1546,2184.327801,5136.978402,7.388857564,62.49947753,0.00331303,0.006393085
72.79455333,198,523227.0116,444536.0243,7109.224762,3686.801764,38.63078133,44.73966042,0.00331303,0.006393085
76.83869519,198,524227.7969,452063.8687,15284.24305,1969.861142,77.69130648,62.49947753,0.00331303,0.006393085
80.88283704,198,523227.0116,455768.2829,23238.84479,689.9414929,80.81654826,44.73966042,0.00331303,0.006393085
84.92697889,198,517223.845,455768.2829,27088.56261,435.7968024,104.2577356,44.73966042,0.00331303,0.006393085
88.97112074,198,517223.845,455768.2829,28932.0042,327.5239715,140.207261,35.86019584,0.00331303,0.006393085
93.01526259,198,508723.9982,483219.7486,28932.0042,324.1420673,140.207261,9.220914146,0.00331303,0.132232876
97.05940444,198,506225.0244,459640.1758,26204.64201,311.7423216,180.855268,35.86019584,0.11171633,0.132232876
101.1035463,198,506225.0244,459640.1758,26204.64201,311.7423216,209.0019331,35.86019584,0.11171633,0.132232876
105.1476881,198,506225.0244,399620.2541,26004.33285,334.2882297,209.0019331,35.86019584,0.00331303,0.132232876
109.19183,198,537745.7922,399620.2541,27188.04967,334.2882297,202.7467022,26.98073126,0.00331303,0.132232876
113.2359719,198,537745.7922,473380.2448,27518.16844,330.9060556,202.7467022,26.98073126,0.00331303,0.132232876
117.2801137,198,601514.3403,473380.2448,27518.16844,330.9060556,199.6192117,62.49947753,0.00331303,0.006393085
121.3242556,198,601514.3403,501973.2345,24771.19636,368.1149167,155.8399662,62.49947753,0.00331303,0.006393085
125.3683974,198,555289.5287,459188.4123,22885.45467,861.9330109,116.7609515,35.86019584,0.00331303,0.006393085
129.4125393,198,534740.6342,459188.4123,17458.17766,1773.474511,99.56924828,35.86019584,0.00331303,0.006393085
133.4566811,198,503726.588,430516.0809,7114.169061,2688.45197,33.94404302,62.49947753,0.00331303,0.006393085
137.500823,198,492239.6153,430516.0809,3030.706417,3642.771982,30.81967574,62.49947753,0.00331303,0.006393085
141.5449648,198,492239.6153,450003.4091,1399.381814,3760.992563,12.0748463,62.49947753,0.00331303,0.006393085
145.5891067,198,511223.3751,473329.5452,1399.381814,3760.992563,12.0748463,53.62001295,0.00331303,0.006393085
149.6332485,198,535241.4347,450003.4091,2931.137929,3662.467632,27.69543339,89.14053511,0.223434894,0.132232876
153.6773904,198,572354.0764,438643.3446,9062.36769,2381.931072,73.00356873,53.62001295,1.228924317,0.275485158
